species,matric_pot,hyphal_rate,type
p.robin.s,-2.78,0.2989602843,smoothed
p.robin.s,-2.79,0.2939945468,smoothed
p.robin.s,-2.8,0.2890917175,smoothed
p.robin.s,-2.81,0.2842514054,smoothed
p.robin.s,-2.82,0.2794732138,smoothed
p.robin.s,-2.83,0.27475674,smoothed
p.robin.s,-2.84,0.2701015757,smoothed
p.robin.s,-2.85,0.2655073069,smoothed
p.robin.s,-2.86,0.2609735148,smoothed
p.robin.s,-2.87,0.2564997753,smoothed
p.robin.s,-2.88,0.2520856595,smoothed
p.robin.s,-2.89,0.2477307337,smoothed
p.robin.s,-2.9,0.2434345602,smoothed
p.robin.s,-2.91,0.2391966965,smoothed
p.robin.s,-2.92,0.2350166965,smoothed
p.robin.s,-2.93,0.23089411,smoothed
p.robin.s,-2.94,0.2268284832,smoothed
p.robin.s,-2.95,0.2228193587,smoothed
p.robin.s,-2.96,0.218866276,smoothed
p.robin.s,-2.97,0.2149687713,smoothed
p.robin.s,-2.98,0.2111263779,smoothed
p.robin.s,-2.99,0.2073386263,smoothed
p.robin.s,-3,0.2036050446,smoothed
p.robin.s,-3.01,0.1999251581,smoothed
p.robin.s,-3.02,0.1962984903,smoothed
p.robin.s,-3.03,0.1927245623,smoothed
p.robin.s,-3.04,0.1892028934,smoothed
p.robin.s,-3.05,0.1857330012,smoothed
p.robin.s,-3.06,0.1823144016,smoothed
p.robin.s,-3.07,0.1789466091,smoothed
p.robin.s,-3.08,0.1756291371,smoothed
p.robin.s,-3.09,0.1723614976,smoothed
p.robin.s,-3.1,0.1691432018,smoothed
p.robin.s,-3.11,0.1659737601,smoothed
p.robin.s,-3.12,0.1628526821,smoothed
p.robin.s,-3.13,0.1597794771,smoothed
p.robin.s,-3.14,0.1567536537,smoothed
p.robin.s,-3.15,0.1537747206,smoothed
p.robin.s,-3.16,0.1508421861,smoothed
p.robin.s,-3.17,0.1479555587,smoothed
p.robin.s,-3.18,0.145114347,smoothed
p.robin.s,-3.19,0.1423180599,smoothed
p.robin.s,-3.2,0.1395662066,smoothed
p.robin.s,-3.21,0.136858297,smoothed
p.robin.s,-3.22,0.1341938416,smoothed
p.robin.s,-3.23,0.1315723516,smoothed
p.robin.s,-3.24,0.1289933392,smoothed
p.robin.s,-3.25,0.1264563176,smoothed
p.robin.s,-3.26,0.1239608009,smoothed
p.robin.s,-3.27,0.1215063048,smoothed
p.robin.s,-3.28,0.119092346,smoothed
p.robin.s,-3.29,0.1167184427,smoothed
p.robin.s,-3.3,0.1143841148,smoothed
p.robin.s,-3.31,0.1120888837,smoothed
p.robin.s,-3.32,0.1098322725,smoothed
p.robin.s,-3.33,0.1076138062,smoothed
p.robin.s,-3.34,0.1054330117,smoothed
p.robin.s,-3.35,0.1032894177,smoothed
p.robin.s,-3.36,0.1011825553,smoothed
p.robin.s,-3.37,0.0991119577,smoothed
p.robin.s,-3.38,0.0970771601,smoothed
p.robin.s,-3.39,0.0950777002,smoothed
p.robin.s,-3.4,0.0931131183,smoothed
p.robin.s,-3.41,0.0911829567,smoothed
p.robin.s,-3.42,0.0892867608,smoothed
p.robin.s,-3.43,0.0874240782,smoothed
p.robin.s,-3.44,0.0855944593,smoothed
p.robin.s,-3.45,0.0837974574,smoothed
p.robin.s,-3.46,0.0820326284,smoothed
p.robin.s,-3.47,0.0802995311,smoothed
p.robin.s,-3.48,0.0785977274,smoothed
p.robin.s,-3.49,0.0769267821,smoothed
p.robin.s,-3.5,0.0752862629,smoothed
p.robin.s,-3.51,0.0736757408,smoothed
p.robin.s,-3.52,0.0720947897,smoothed
p.robin.s,-3.53,0.070542987,smoothed
p.robin.s,-3.54,0.069019913,smoothed
p.robin.s,-3.55,0.0675251515,smoothed
p.robin.s,-3.56,0.0660582895,smoothed
p.robin.s,-3.57,0.0646189175,smoothed
p.robin.s,-3.58,0.0632066291,smoothed
p.robin.s,-3.59,0.0618210216,smoothed
p.robin.s,-3.6,0.0604616957,smoothed
p.robin.s,-3.61,0.0591282555,smoothed
p.robin.s,-3.62,0.0578203086,smoothed
p.robin.s,-3.63,0.0565374664,smoothed
p.robin.s,-3.64,0.0552793435,smoothed
p.robin.s,-3.65,0.0540455583,smoothed
p.robin.s,-3.66,0.0528357329,smoothed
p.robin.s,-3.67,0.0516494928,smoothed
p.robin.s,-3.68,0.0504864674,smoothed
p.robin.s,-3.69,0.0493462896,smoothed
p.robin.s,-3.7,0.0482285961,smoothed
p.robin.s,-3.71,0.0471330272,smoothed
p.robin.s,-3.72,0.046059227,smoothed
p.robin.s,-3.73,0.0450068433,smoothed
p.robin.s,-3.74,0.0439755276,smoothed
p.robin.s,-3.75,0.0429649352,smoothed
p.robin.s,-3.76,0.0419747252,smoothed
p.robin.s,-3.77,0.0410045602,smoothed
p.robin.s,-3.78,0.0400541068,smoothed
p.robin.s,-3.79,0.0391230354,smoothed
p.robin.s,-3.8,0.03821102,smoothed
p.robin.s,-3.81,0.0373177385,smoothed
p.robin.s,-3.82,0.0364428723,smoothed
p.robin.s,-3.83,0.0355861069,smoothed
p.robin.s,-3.84,0.0347471313,smoothed
p.robin.s,-3.85,0.0339256385,smoothed
p.robin.s,-3.86,0.0331213249,smoothed
p.robin.s,-3.87,0.0323338909,smoothed
p.robin.s,-3.88,0.0315630406,smoothed
p.robin.s,-3.89,0.0308084817,smoothed
p.robin.s,-3.9,0.0300699258,smoothed
p.robin.s,-3.91,0.0293470879,smoothed
p.robin.s,-3.92,0.028639687,smoothed
p.robin.s,-3.93,0.0279474455,smoothed
p.robin.s,-3.94,0.0272700897,smoothed
p.robin.s,-3.95,0.0266073493,smoothed
p.robin.s,-3.96,0.0259589579,smoothed
p.robin.s,-3.97,0.0253246524,smoothed
p.robin.s,-3.98,0.0247041736,smoothed
p.robin.s,-3.99,0.0240972656,smoothed
p.robin.s,-4,0.0235036762,smoothed
p.robin.s,-4.01,0.0229231567,smoothed
p.robin.s,-4.02,0.022355462,smoothed
p.robin.s,-4.03,0.0218003503,smoothed
p.robin.s,-4.04,0.0212575834,smoothed
p.robin.s,-4.05,0.0207269265,smoothed
p.robin.s,-4.06,0.0202081483,smoothed
p.robin.s,-4.07,0.0197010209,smoothed
p.robin.s,-4.08,0.0192053197,smoothed
p.robin.s,-4.09,0.0187208234,smoothed
p.robin.s,-4.1,0.0182473141,smoothed
p.robin.s,-4.11,0.0177845773,smoothed
p.robin.s,-4.12,0.0173324016,smoothed
p.robin.s,-4.13,0.016890579,smoothed
p.robin.s,-4.14,0.0164589046,smoothed
p.robin.s,-4.15,0.0160371768,smoothed
p.robin.s,-4.16,0.015625197,smoothed
p.robin.s,-4.17,0.01522277,smoothed
p.robin.s,-4.18,0.0148297034,smoothed
p.robin.s,-4.19,0.0144458081,smoothed
p.robin.s,-4.2,0.014070898,smoothed
p.robin.s,-4.21,0.01370479,smoothed
p.robin.s,-4.22,0.0133473041,smoothed
p.robin.s,-4.23,0.012998263,smoothed
p.robin.s,-4.24,0.0126574926,smoothed
p.robin.s,-4.25,0.0123248216,smoothed
p.robin.s,-4.26,0.0120000816,smoothed
p.robin.s,-4.27,0.0116831069,smoothed
p.robin.s,-4.28,0.0113737349,smoothed
p.robin.s,-4.29,0.0110718056,smoothed
p.robin.s,-4.3,0.0107771616,smoothed
p.robin.s,-4.31,0.0104896486,smoothed
p.robin.s,-4.32,0.0102091146,smoothed
p.robin.s,-4.33,0.0099354105,smoothed
p.robin.s,-4.34,0.0096683897,smoothed
p.robin.s,-4.35,0.0094079084,smoothed
p.robin.s,-4.36,0.009153825,smoothed
p.robin.s,-4.37,0.0089060009,smoothed
p.robin.s,-4.38,0.0086642995,smoothed
p.robin.s,-4.39,0.008428587,smoothed
p.robin.s,-4.4,0.008198732,smoothed
p.robin.s,-4.41,0.0079746054,smoothed
p.robin.s,-4.42,0.0077560806,smoothed
p.robin.s,-4.43,0.0075430333,smoothed
p.robin.s,-4.44,0.0073353413,smoothed
p.robin.s,-4.45,0.0071328851,smoothed
p.robin.s,-4.46,0.0069355472,smoothed
p.robin.s,-4.47,0.0067432122,smoothed
p.robin.s,-4.48,0.0065557672,smoothed
p.robin.s,-4.49,0.0063731012,smoothed
p.robin.s,-4.5,0.0061951054,smoothed
p.robin.s,-4.51,0.0060216732,smoothed
p.robin.s,-4.52,0.0058527,smoothed
p.robin.s,-4.53,0.0056880833,smoothed
p.robin.s,-4.54,0.0055277224,smoothed
p.robin.s,-4.55,0.0053715188,smoothed
p.robin.s,-4.56,0.0052193758,smoothed
p.robin.s,-4.57,0.0050711988,smoothed
p.robin.s,-4.58,0.0049268949,smoothed
p.robin.s,-4.59,0.0047863733,smoothed
p.robin.s,-4.6,0.0046495446,smoothed
p.robin.s,-4.61,0.0045163218,smoothed
p.robin.s,-4.62,0.0043866192,smoothed
p.robin.s,-4.63,0.004260353,smoothed
p.robin.s,-4.64,0.0041374412,smoothed
p.robin.s,-4.65,0.0040178033,smoothed
p.robin.s,-4.66,0.0039013608,smoothed
p.robin.s,-4.67,0.0037880365,smoothed
p.robin.s,-4.68,0.003677755,smoothed
p.robin.s,-4.69,0.0035704424,smoothed
p.robin.s,-4.7,0.0034660263,smoothed
p.robin.s,-4.71,0.0033644361,smoothed
p.robin.s,-4.72,0.0032656024,smoothed
p.robin.s,-4.73,0.0031694575,smoothed
p.robin.s,-4.74,0.003075935,smoothed
p.robin.s,-4.75,0.00298497,smoothed
p.robin.s,-4.76,0.002896499,smoothed
p.robin.s,-4.77,0.0028104599,smoothed
p.robin.s,-4.78,0.0027267919,smoothed
p.robin.s,-4.79,0.0026454357,smoothed
p.robin.s,-4.8,0.002566333,smoothed
p.robin.s,-4.81,0.0024894271,smoothed
p.robin.s,-4.82,0.0024146623,smoothed
p.robin.s,-4.83,0.0023419844000000002,smoothed
p.robin.s,-4.84,0.0022713402,smoothed
p.robin.s,-4.85,0.0022026778,smoothed
p.robin.s,-4.86,0.0021359465,smoothed
p.robin.s,-4.87,0.0020710965,smoothed
p.robin.s,-4.88,0.0020080796,smoothed
p.robin.s,-4.89,0.0019468482,smoothed
p.robin.s,-4.9,0.0018873562,smoothed
p.robin.s,-4.91,0.0018295583,smoothed
p.robin.s,-4.92,0.0017734102,smoothed
p.robin.s,-4.93,0.001718869,smoothed
p.robin.s,-4.94,0.0016658924,smoothed
p.robin.s,-4.95,0.0016144392,smoothed
p.robin.s,-4.96,0.0015644693,smoothed
p.robin.s,-4.97,0.0015159435,smoothed
p.robin.s,-4.98,0.0014688233,smoothed
p.robin.s,-4.99,0.0014230715,smoothed
p.robin.s,-5,0.0013786514,smoothed
p.rufa.acer.n,-0,0.2265247488,smoothed
p.rufa.acer.n,-0.01,0.3590564685,smoothed
p.rufa.acer.n,-0.02,0.5495224046,smoothed
p.rufa.acer.n,-0.03,0.8125196033,smoothed
p.rufa.acer.n,-0.04,1.1614344915,smoothed
p.rufa.acer.n,-0.05,1.6061886613,smoothed
p.rufa.acer.n,-0.06,2.1508785716,smoothed
p.rufa.acer.n,-0.07,2.7917968505,smoothed
p.rufa.acer.n,-0.08,3.5163549952,smoothed
p.rufa.acer.n,-0.09,4.303312546,smoothed
p.rufa.acer.n,-0.1,5.1244625519,smoothed
p.rufa.acer.n,-0.11,5.9475868289,smoothed
p.rufa.acer.n,-0.12,6.7401748457,smoothed
p.rufa.acer.n,-0.13,7.4731991363,smoothed
p.rufa.acer.n,-0.14,8.1242250384,smoothed
p.rufa.acer.n,-0.15,8.6793084198,smoothed
p.rufa.acer.n,-0.16,9.1334428986,smoothed
p.rufa.acer.n,-0.17,9.4896586933,smoothed
p.rufa.acer.n,-0.18,9.757147767,smoothed
p.rufa.acer.n,-0.19,9.9489276027,smoothed
p.rufa.acer.n,-0.2,10.0795443847,smoothed
p.rufa.acer.n,-0.21,10.1631894289,smoothed
p.rufa.acer.n,-0.22,10.2124213008,smoothed
p.rufa.acer.n,-0.23,10.2375118376,smoothed
p.rufa.acer.n,-0.24,10.2463096613,smoothed
p.rufa.acer.n,-0.25,10.244455096,smoothed
p.rufa.acer.n,-0.26,10.2357778956,smoothed
p.rufa.acer.n,-0.27,10.2227432233,smoothed
p.rufa.acer.n,-0.28,10.2068593655,smoothed
p.rufa.acer.n,-0.29,10.1890056338,smoothed
p.rufa.acer.n,-0.3,10.1696718442,smoothed
p.rufa.acer.n,-0.31,10.149119795,smoothed
p.rufa.acer.n,-0.32,10.1274847891,smoothed
p.rufa.acer.n,-0.33,10.1048355291,smoothed
p.rufa.acer.n,-0.34,10.0812074245,smoothed
p.rufa.acer.n,-0.35,10.0566201042,smoothed
p.rufa.acer.n,-0.36,10.031086146,smoothed
p.rufa.acer.n,-0.37,10.0046152059,smoothed
p.rufa.acer.n,-0.38,9.9772158766,smoothed
p.rufa.acer.n,-0.39,9.9488964815,smoothed
p.rufa.acer.n,-0.4,9.9196653975,smoothed
p.rufa.acer.n,-0.41,9.8895311779,smoothed
p.rufa.acer.n,-0.42,9.8585025959,smoothed
p.rufa.acer.n,-0.43,9.826588657,smoothed
p.rufa.acer.n,-0.44,9.7937986006,smoothed
p.rufa.acer.n,-0.45,9.7601418973,smoothed
p.rufa.acer.n,-0.46,9.7256282449,smoothed
p.rufa.acer.n,-0.47,9.6902675638,smoothed
p.rufa.acer.n,-0.48,9.6540699927,smoothed
p.rufa.acer.n,-0.49,9.6170458834,smoothed
p.rufa.acer.n,-0.5,9.579205796,smoothed
p.rufa.acer.n,-0.51,9.5405604937,smoothed
p.rufa.acer.n,-0.52,9.5011209383,smoothed
p.rufa.acer.n,-0.53,9.4608982842,smoothed
p.rufa.acer.n,-0.54,9.4199038738,smoothed
p.rufa.acer.n,-0.55,9.3781492318,smoothed
p.rufa.acer.n,-0.56,9.3356460601,smoothed
p.rufa.acer.n,-0.57,9.292406232,smoothed
p.rufa.acer.n,-0.58,9.248441787,smoothed
p.rufa.acer.n,-0.59,9.203764925,smoothed
p.rufa.acer.n,-0.6,9.158388001,smoothed
p.rufa.acer.n,-0.61,9.112323519,smoothed
p.rufa.acer.n,-0.62,9.0655841264,smoothed
p.rufa.acer.n,-0.63,9.0181826086,smoothed
p.rufa.acer.n,-0.64,8.9701318825,smoothed
p.rufa.acer.n,-0.65,8.9214449915,smoothed
p.rufa.acer.n,-0.66,8.8721350989,smoothed
p.rufa.acer.n,-0.67,8.8222154823,smoothed
p.rufa.acer.n,-0.68,8.7716995277,smoothed
p.rufa.acer.n,-0.69,8.7206007234,smoothed
p.rufa.acer.n,-0.7,8.6689326544,smoothed
p.rufa.acer.n,-0.71,8.6167089959,smoothed
p.rufa.acer.n,-0.72,8.5639435076,smoothed
p.rufa.acer.n,-0.73,8.5106500278,smoothed
p.rufa.acer.n,-0.74,8.4568424671,smoothed
p.rufa.acer.n,-0.75,8.4025348028,smoothed
p.rufa.acer.n,-0.76,8.3477410725,smoothed
p.rufa.acer.n,-0.77,8.2924753683,smoothed
p.rufa.acer.n,-0.78,8.2367518309,smoothed
p.rufa.acer.n,-0.79,8.1805846436,smoothed
p.rufa.acer.n,-0.8,8.1239880262,smoothed
p.rufa.acer.n,-0.81,8.0669762293,smoothed
p.rufa.acer.n,-0.82,8.0095635282,smoothed
p.rufa.acer.n,-0.83,7.9517642175,smoothed
p.rufa.acer.n,-0.84,7.8935926044,smoothed
p.rufa.acer.n,-0.85,7.8350630038,smoothed
p.rufa.acer.n,-0.86,7.776189732,smoothed
p.rufa.acer.n,-0.87,7.7169871013,smoothed
p.rufa.acer.n,-0.88,7.657469414,smoothed
p.rufa.acer.n,-0.89,7.597650957,smoothed
p.rufa.acer.n,-0.9,7.5375459963,smoothed
p.rufa.acer.n,-0.91,7.4771687712,smoothed
p.rufa.acer.n,-0.92,7.4165334892,smoothed
p.rufa.acer.n,-0.93,7.3556543201,smoothed
p.rufa.acer.n,-0.94,7.2945453912,smoothed
p.rufa.acer.n,-0.95,7.2332207817,smoothed
p.rufa.acer.n,-0.96,7.1716945176,smoothed
p.rufa.acer.n,-0.97,7.1099805664,smoothed
p.rufa.acer.n,-0.98,7.0480928323,smoothed
p.rufa.acer.n,-0.99,6.986045151,smoothed
p.rufa.acer.n,-1,6.923851285,smoothed
p.rufa.acer.n,-1.01,6.8615249184,smoothed
p.rufa.acer.n,-1.02,6.7990796525,smoothed
p.rufa.acer.n,-1.03,6.7365290009,smoothed
p.rufa.acer.n,-1.04,6.6738863853,smoothed
p.rufa.acer.n,-1.05,6.6111651303,smoothed
p.rufa.acer.n,-1.06,6.5483784598,smoothed
p.rufa.acer.n,-1.07,6.485539492,smoothed
p.rufa.acer.n,-1.08,6.4226612358,smoothed
p.rufa.acer.n,-1.09,6.3597565859,smoothed
p.rufa.acer.n,-1.1,6.2968383198,smoothed
p.rufa.acer.n,-1.11,6.2339190927,smoothed
p.rufa.acer.n,-1.12,6.1710114348,smoothed
p.rufa.acer.n,-1.13,6.1081277466,smoothed
p.rufa.acer.n,-1.14,6.045280296,smoothed
p.rufa.acer.n,-1.15,5.9824812143,smoothed
p.rufa.acer.n,-1.16,5.919742493,smoothed
p.rufa.acer.n,-1.17,5.8570759803,smoothed
p.rufa.acer.n,-1.18,5.7944933783,smoothed
p.rufa.acer.n,-1.19,5.7320062395,smoothed
p.rufa.acer.n,-1.2,5.6696259636,smoothed
p.rufa.acer.n,-1.21,5.6073637954,smoothed
p.rufa.acer.n,-1.22,5.5452308213,smoothed
p.rufa.acer.n,-1.23,5.4832379667,smoothed
p.rufa.acer.n,-1.24,5.421395994,smoothed
p.rufa.acer.n,-1.25,5.3597154995,smoothed
p.rufa.acer.n,-1.26,5.2982069112,smoothed
p.rufa.acer.n,-1.27,5.2368804869,smoothed
p.rufa.acer.n,-1.28,5.1757463117,smoothed
p.rufa.acer.n,-1.29,5.1148142962,smoothed
p.rufa.acer.n,-1.3,5.0540941746,smoothed
p.rufa.acer.n,-1.31,4.9935955028,smoothed
p.rufa.acer.n,-1.32,4.9333276565,smoothed
p.rufa.acer.n,-1.33,4.8732998302,smoothed
p.rufa.acer.n,-1.34,4.8135210353,smoothed
p.rufa.acer.n,-1.35,4.7540000989,smoothed
p.rufa.acer.n,-1.36,4.6947456625,smoothed
p.rufa.acer.n,-1.37,4.6357661808,smoothed
p.rufa.acer.n,-1.38,4.5770699208,smoothed
p.rufa.acer.n,-1.39,4.5186649608,smoothed
p.rufa.acer.n,-1.4,4.4605591896,smoothed
p.rufa.acer.n,-1.41,4.4027603058,smoothed
p.rufa.acer.n,-1.42,4.3452758172,smoothed
p.rufa.acer.n,-1.43,4.28811304,smoothed
p.rufa.acer.n,-1.44,4.231279099,smoothed
p.rufa.acer.n,-1.45,4.1747809267,smoothed
p.rufa.acer.n,-1.46,4.1186252633,smoothed
p.rufa.acer.n,-1.47,4.0628186568,smoothed
p.rufa.acer.n,-1.48,4.0073674627,smoothed
p.rufa.acer.n,-1.49,3.9522778441,smoothed
p.rufa.acer.n,-1.5,3.897555772,smoothed
p.rufa.acer.n,-1.51,3.8432070257,smoothed
p.rufa.acer.n,-1.52,3.7892371928,smoothed
p.rufa.acer.n,-1.53,3.7356516698,smoothed
p.rufa.acer.n,-1.54,3.6824556629,smoothed
p.rufa.acer.n,-1.55,3.6296541883,smoothed
p.rufa.acer.n,-1.56,3.5772520728,smoothed
p.rufa.acer.n,-1.57,3.5252539552,smoothed
p.rufa.acer.n,-1.58,3.4736642866,smoothed
p.rufa.acer.n,-1.59,3.4224873314,smoothed
p.rufa.acer.n,-1.6,3.3717271688,smoothed
p.rufa.acer.n,-1.61,3.3213876933,smoothed
p.rufa.acer.n,-1.62,3.2714726165,smoothed
p.rufa.acer.n,-1.63,3.2219854677,smoothed
p.rufa.acer.n,-1.64,3.172929596,smoothed
p.rufa.acer.n,-1.65,3.1243081708,smoothed
p.rufa.acer.n,-1.66,3.0761241841,smoothed
p.rufa.acer.n,-1.67,3.0283804517,smoothed
p.rufa.acer.n,-1.68,2.9810796146,smoothed
p.rufa.acer.n,-1.69,2.934224141,smoothed
p.rufa.acer.n,-1.7,2.8878163278,smoothed
p.rufa.acer.n,-1.71,2.8418583025,smoothed
p.rufa.acer.n,-1.72,2.7963520249,smoothed
p.rufa.acer.n,-1.73,2.7512992893,smoothed
p.rufa.acer.n,-1.74,2.7067017261,smoothed
p.rufa.acer.n,-1.75,2.6625608037,smoothed
p.rufa.acer.n,-1.76,2.6188778312,smoothed
p.rufa.acer.n,-1.77,2.5756539596,smoothed
p.rufa.acer.n,-1.78,2.5328901847,smoothed
p.rufa.acer.n,-1.79,2.4905873487,smoothed
p.rufa.acer.n,-1.8,2.4487461428,smoothed
p.rufa.acer.n,-1.81,2.4073671094,smoothed
p.rufa.acer.n,-1.82,2.366450644,smoothed
p.rufa.acer.n,-1.83,2.325996998,smoothed
p.rufa.acer.n,-1.84,2.2860062809,smoothed
p.rufa.acer.n,-1.85,2.2464784626,smoothed
p.rufa.acer.n,-1.86,2.2074133757,smoothed
p.rufa.acer.n,-1.87,2.1688107184,smoothed
p.rufa.acer.n,-1.88,2.1306700565,smoothed
p.rufa.acer.n,-1.89,2.0929908258,smoothed
p.rufa.acer.n,-1.9,2.0557723354,smoothed
p.rufa.acer.n,-1.91,2.0190137692,smoothed
p.rufa.acer.n,-1.92,1.982714189,smoothed
p.rufa.acer.n,-1.93,1.9468725372,smoothed
p.rufa.acer.n,-1.94,1.911487639,smoothed
p.rufa.acer.n,-1.95,1.8765582049,smoothed
p.rufa.acer.n,-1.96,1.8420828339,smoothed
p.rufa.acer.n,-1.97,1.8080600155,smoothed
p.rufa.acer.n,-1.98,1.7744881325,smoothed
p.rufa.acer.n,-1.99,1.7413654637,smoothed
p.rufa.acer.n,-2,1.7086901865,smoothed
p.rufa.acer.n,-2.01,1.6764603793,smoothed
p.rufa.acer.n,-2.02,1.6446740243,smoothed
p.rufa.acer.n,-2.03,1.6133290104,smoothed
p.rufa.acer.n,-2.04,1.582423135,smoothed
p.rufa.acer.n,-2.05,1.5519541075,smoothed
p.rufa.acer.n,-2.06,1.5219195514,smoothed
p.rufa.acer.n,-2.07,1.4923170069,smoothed
p.rufa.acer.n,-2.08,1.4631439338,smoothed
p.rufa.acer.n,-2.09,1.4343977135,smoothed
p.rufa.acer.n,-2.1,1.4060756523,smoothed
p.rufa.acer.n,-2.11,1.3781749834,smoothed
p.rufa.acer.n,-2.12,1.3506928697,smoothed
p.rufa.acer.n,-2.13,1.3236264061,smoothed
p.rufa.acer.n,-2.14,1.2969726222,smoothed
p.rufa.acer.n,-2.15,1.2707284846,smoothed
p.rufa.acer.n,-2.16,1.2448908998,smoothed
p.rufa.acer.n,-2.17,1.2194567161,smoothed
p.rufa.acer.n,-2.18,1.1944227262,smoothed
p.rufa.acer.n,-2.19,1.1697856698,smoothed
p.rufa.acer.n,-2.2,1.1455422357,smoothed
p.rufa.acer.n,-2.21,1.1216890646,smoothed
p.rufa.acer.n,-2.22,1.0982227509,smoothed
p.rufa.acer.n,-2.23,1.0751398451,smoothed
p.rufa.acer.n,-2.24,1.0524368566,smoothed
p.rufa.acer.n,-2.25,1.0301102553000001,smoothed
p.rufa.acer.n,-2.26,1.0081564742,smoothed
p.rufa.acer.n,-2.27,0.9865719115,smoothed
p.rufa.acer.n,-2.28,0.9653529327,smoothed
p.rufa.acer.n,-2.29,0.9444958729,smoothed
p.rufa.acer.n,-2.3,0.9239970387,smoothed
p.rufa.acer.n,-2.31,0.9038527105,smoothed
p.rufa.acer.n,-2.32,0.8840591442,smoothed
p.rufa.acer.n,-2.33,0.8646125739,smoothed
p.rufa.acer.n,-2.34,0.8455092128,smoothed
p.rufa.acer.n,-2.35,0.8267452562,smoothed
p.rufa.acer.n,-2.36,0.8083168829,smoothed
p.rufa.acer.n,-2.37,0.790220257,smoothed
p.rufa.acer.n,-2.38,0.7724515299,smoothed
p.rufa.acer.n,-2.39,0.7550068423,smoothed
p.rufa.acer.n,-2.4,0.7378823255,smoothed
p.rufa.acer.n,-2.41,0.7210741035,smoothed
p.rufa.acer.n,-2.42,0.7045782946,smoothed
p.rufa.acer.n,-2.43,0.6883910132,smoothed
p.rufa.acer.n,-2.44,0.6725083711,smoothed
p.rufa.acer.n,-2.45,0.6569264793,smoothed
p.rufa.acer.n,-2.46,0.6416414496,smoothed
p.rufa.acer.n,-2.47,0.6266493962,smoothed
p.rufa.acer.n,-2.48,0.6119464367,smoothed
p.rufa.acer.n,-2.49,0.5975286942,smoothed
p.rufa.acer.n,-2.5,0.5833922982,smoothed
p.rufa.acer.n,-2.51,0.5695333864,smoothed
p.rufa.acer.n,-2.52,0.5559481056,smoothed
p.rufa.acer.n,-2.53,0.5426326134,smoothed
p.rufa.acer.n,-2.54,0.529583079,smoothed
p.rufa.acer.n,-2.55,0.5167956851,smoothed
p.rufa.acer.n,-2.56,0.5042666283,smoothed
p.rufa.acer.n,-2.57,0.4919921209,smoothed
p.rufa.acer.n,-2.58,0.4799683919,smoothed
p.rufa.acer.n,-2.59,0.4681916876,smoothed
p.rufa.acer.n,-2.6,0.4566582733,smoothed
p.rufa.acer.n,-2.61,0.445364434,smoothed
p.rufa.acer.n,-2.62,0.4343064753,smoothed
p.rufa.acer.n,-2.63,0.4234807247,smoothed
p.rufa.acer.n,-2.64,0.4128835319,smoothed
p.rufa.acer.n,-2.65,0.4025112705,smoothed
p.rufa.acer.n,-2.66,0.392360338,smoothed
p.rufa.acer.n,-2.67,0.3824271572,smoothed
p.rufa.acer.n,-2.68,0.3727081769,smoothed
p.rufa.acer.n,-2.69,0.3631998724,smoothed
p.rufa.acer.n,-2.7,0.3538987463,smoothed
p.rufa.acer.n,-2.71,0.3448013294,smoothed
p.rufa.acer.n,-2.72,0.335904181,smoothed
p.rufa.acer.n,-2.73,0.3272038899,smoothed
p.rufa.acer.n,-2.74,0.3186970747,smoothed
p.rufa.acer.n,-2.75,0.3103803845,smoothed
p.rufa.acer.n,-2.76,0.3022504993,smoothed
p.rufa.acer.n,-2.77,0.2943041308,smoothed
p.rufa.acer.n,-2.78,0.2865380223,smoothed
p.rufa.acer.n,-2.79,0.2789489499,smoothed
p.rufa.acer.n,-2.8,0.2715337224,smoothed
p.rufa.acer.n,-2.81,0.2642891817,smoothed
p.rufa.acer.n,-2.82,0.2572122034,smoothed
p.rufa.acer.n,-2.83,0.250299697,smoothed
p.rufa.acer.n,-2.84,0.2435486062,smoothed
p.rufa.acer.n,-2.85,0.2369559092,smoothed
p.rufa.acer.n,-2.86,0.2305186191,smoothed
p.rufa.acer.n,-2.87,0.2242337839,smoothed
p.rufa.acer.n,-2.88,0.2180984868,smoothed
p.rufa.acer.n,-2.89,0.2121098465,smoothed
p.rufa.acer.n,-2.9,0.2062650173,smoothed
p.rufa.acer.n,-2.91,0.2005611892,smoothed
p.rufa.acer.n,-2.92,0.194995588,smoothed
p.rufa.acer.n,-2.93,0.1895654756,smoothed
p.rufa.acer.n,-2.94,0.1842681496,smoothed
p.rufa.acer.n,-2.95,0.1791009442,smoothed
p.rufa.acer.n,-2.96,0.1740612294,smoothed
p.rufa.acer.n,-2.97,0.1691464115,smoothed
p.rufa.acer.n,-2.98,0.1643539329,smoothed
p.rufa.acer.n,-2.99,0.1596812721,smoothed
p.rufa.acer.n,-3,0.1551259439,smoothed
p.rufa.acer.n,-3.01,0.1506854992,smoothed
p.rufa.acer.n,-3.02,0.1463575247,smoothed
p.rufa.acer.n,-3.03,0.1421396431,smoothed
p.rufa.acer.n,-3.04,0.1380295132,smoothed
p.rufa.acer.n,-3.05,0.1340248293,smoothed
p.rufa.acer.n,-3.06,0.1301233212,smoothed
p.rufa.acer.n,-3.07,0.1263227544,smoothed
p.rufa.acer.n,-3.08,0.1226209297,smoothed
p.rufa.acer.n,-3.09,0.1190156829,smoothed
